time_start,model,launch_place,regiune_standard,target_main,target,ora_lansarii,este_sezon_rece,este_noapte,distanta_front_km,scor_infrastructura,vreme_severa,atac
2025-05-07 01:41:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast",Ternopil oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,1,1,1,418.93,7.9,0,1
2025-10-30 03:13:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Cherkasy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,3,1,1,5.0,6.2,1,0
2025-06-04 21:20:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Oryol oblast and Millerovo,Lviv oblast,Lutsk oblast,Odesa oblast,21,1,1,628.43,1.5,1,1
2025-08-22 11:33:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Kirovohrad oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,11,0,0,631.12,1.0,0,1
2025-03-14 04:12:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Cherkasy oblast,Lutsk oblast,Odesa oblast,4,1,1,36.72,7.8,0,1
2025-08-06 23:32:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Donetsk oblast,Lviv oblast,Ukraine,23,0,1,399.16,8.3,1,1
2025-05-21 07:44:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Rivne oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,7,1,0,242.95,9.4,1,0
2025-03-09 15:39:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Kyiv (Oblast),Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,15,1,0,74.63,1.5,0,1
2025-01-27 12:32:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Zaporizhzhia oblast,Dnipropetrovsk oblast,Odesa oblast,12,0,0,140.83,7.4,0,1
2025-10-05 01:51:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Shatalovo",Chernivtsi oblast,Poltava oblast,Odesa oblast,1,0,1,347.05,8.7,0,0
2025-05-20 22:59:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske,Poltava oblast,Kremenchuk,Odesa oblast,22,0,1,29.7,6.7,0,0
2025-11-18 05:06:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Kherson oblast,Kremenchuk,Ukraine,5,1,1,323.05,7.7,1,0
2025-03-06 23:50:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Oryol oblast and Millerovo and Shatalovo",Zhytomyr oblast,Kyiv oblast,Odesa oblast,23,1,1,425.61,5.1,0,0
2025-01-29 02:19:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Donetsk oblast,front line,Odesa oblast,2,1,1,195.41,1.0,0,1
2025-04-15 12:40:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kherson oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,12,0,0,659.9,5.8,1,1
2025-06-11 17:17:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Chernihiv oblast,Poltava oblast,Ukraine,17,1,0,68.1,7.1,0,1
2025-10-22 04:32:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Zakarpattia oblast,Dnipropetrovsk oblast,Ukraine,4,1,1,137.07,1.0,1,0
2025-03-01 19:59:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Kherson oblast,Lutsk oblast,Odesa oblast,19,1,0,5.0,6.8,0,0
2025-03-17 01:14:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Chernivtsi oblast,Lutsk oblast,Odesa oblast,1,1,1,170.5,5.5,1,1
2025-03-11 00:54:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Poltava oblast,Kyiv oblast,Odesa oblast,0,1,1,433.88,10.0,0,0
2026-01-11 22:48:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Kyiv (Oblast),front line,Odesa oblast,22,1,1,5.0,8.4,0,1
2025-04-03 01:39:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Vinnytsia oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,1,1,1,189.58,8.1,1,1
2025-12-31 23:59:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Volyn oblast,Kharkiv oblast and Poltava oblast,Ukraine,23,0,1,5.0,7.8,1,0
2025-12-31 23:59:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Ternopil oblast,Dnipropetrovsk oblast,Odesa oblast,23,1,1,5.0,8.8,0,0
2025-12-05 19:48:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Ivano-Frankivsk oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,19,1,0,388.29,1.0,0,0
2025-06-26 01:05:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Kherson oblast,Kharkiv oblast and Poltava oblast,Ukraine,1,1,1,155.42,8.5,1,0
2025-02-18 13:12:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Poltava oblast,Kyiv oblast,Odesa oblast,13,1,0,502.81,7.5,1,1
2025-04-27 13:57:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Ivano-Frankivsk oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,13,0,0,215.27,10.0,0,0
2025-02-28 04:03:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Dnipropetrovsk oblast,Donetsk oblast,Ukraine,4,0,1,261.98,4.4,0,0
2025-07-26 10:51:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Chernihiv oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,10,0,0,172.7,7.7,1,1
2025-10-03 03:57:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Kyiv (Oblast),front line,Odesa oblast,3,0,1,530.87,9.3,1,1
2025-03-27 17:05:00,Iskander-M/KN-23,Kursk oblast and Millerovo,Zaporizhzhia oblast,Dnipropetrovsk oblast,Odesa oblast,17,1,0,5.0,9.5,0,1
2025-12-31 23:59:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Chernivtsi oblast,Kharkiv oblast and Poltava oblast,Ukraine,23,0,1,202.06,7.8,1,0
2025-01-29 08:36:00,Shahed-136/131,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Sumy oblast,Dnipropetrovsk oblast,Ukraine,8,1,0,326.83,5.1,0,0
2025-11-18 03:54:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast,Dnipropetrovsk oblast,front line,Odesa oblast,3,1,1,132.55,3.2,1,1
2025-08-20 12:20:00,Iskander-M/KN-23,"Kursk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Donetsk oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,12,0,0,484.85,5.1,0,1
2025-10-01 22:09:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast,Kirovohrad oblast,Kyiv oblast,Odesa oblast,22,1,1,5.0,6.0,1,0
2025-08-29 00:10:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Cherkasy oblast,Poltava oblast,Odesa oblast,0,0,1,43.43,7.5,0,1
2025-05-06 21:53:00,Shahed-136/131,Kursk oblast and Millerovo and Shatalovo,Zakarpattia oblast,Kremenchuk,Ukraine,21,1,1,227.42,7.6,0,1
2025-05-30 20:40:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Chernivtsi oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,20,1,0,235.2,6.9,1,0
2025-11-21 05:11:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Zhytomyr oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,5,1,1,5.0,6.5,0,1
2025-11-07 16:52:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Ternopil oblast,Poltava oblast,Ukraine,16,1,0,446.94,1.5,1,1
2025-04-24 12:50:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Vinnytsia oblast,Lviv oblast,Ukraine,12,0,0,5.0,8.6,0,0
2025-05-07 19:27:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo",Sumy oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,19,0,0,405.5,6.8,0,1
2025-08-23 20:39:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Zaporizhzhia oblast,Kyiv oblast,Ukraine,20,0,0,5.0,2.6,1,1
2025-04-23 15:54:00,Iskander-M/KN-23,Crimea and Bryansk oblast and Taganrog and Yeysk,Zaporizhzhia oblast,Poltava oblast,Ukraine,15,0,0,83.98,9.9,1,1
2025-05-15 15:28:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Dnipropetrovsk oblast,Poltava oblast,Ukraine,15,1,0,206.37,4.7,1,1
2025-05-31 04:12:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Kyiv (Oraș),Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,4,1,1,543.6,6.2,1,1
2025-03-05 11:26:00,Iskander-M/KN-23,"Kursk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Vinnytsia oblast,front line,Ukraine,11,1,0,111.33,4.8,1,1
2025-12-31 23:59:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Millerovo",Zakarpattia oblast,Kyiv oblast,Odesa oblast,23,0,1,356.52,10.0,1,0
2025-08-10 21:18:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Cherkasy oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,21,1,1,136.54,6.0,1,1
2025-05-02 21:23:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Bryansk oblast and Millerovo",Donetsk oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,21,1,1,5.0,8.3,1,1
2025-05-07 03:41:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Khmelnytskyi oblast,Kharkiv oblast and Poltava oblast,Odesa oblast,3,0,1,166.49,4.7,0,0
2025-02-08 17:01:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Kyiv (Oblast),Kharkiv oblast and Poltava oblast,Odesa oblast,17,1,0,168.27,10.0,0,1
2025-10-30 01:19:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast,Kharkiv oblast,front line,Odesa oblast,1,0,1,127.66,8.2,0,1
2026-01-14 13:13:00,Shahed-136/131,"Kursk oblast and Oryol oblast and and Shatalovo and Hvardiiske, Crimea",Zhytomyr oblast,Dnipropetrovsk oblast,Ukraine,13,0,0,85.33,5.8,0,1
2025-02-27 19:26:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Dnipropetrovsk oblast,Starokostiantyniv,Ukraine,19,1,0,396.57,5.3,0,0
2025-07-23 09:00:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Shatalovo",Cherkasy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,9,1,0,143.32,8.7,0,0
2025-04-23 07:07:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Zaporizhzhia oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,7,0,0,377.46,7.7,1,1
2025-02-09 08:32:00,Shahed-136/131,Crimea and Bryansk oblast and Taganrog and Yeysk,Cherkasy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,8,0,0,138.86,8.9,1,0
2025-08-28 21:31:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Millerovo",Zhytomyr oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,21,0,1,125.11,8.7,0,1
2025-08-22 09:25:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Shatalovo,Chernihiv oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,9,1,0,5.0,3.7,0,1
2025-04-25 04:50:00,Shahed-136/131,Kursk oblast and Millerovo and Shatalovo,Mykolaiv oblast,Dnipropetrovsk oblast,Ukraine,4,1,1,109.1,3.8,0,0
2025-12-31 23:59:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Hvardiiske, Crimea",Kirovohrad oblast,Poltava oblast,Ukraine,23,1,1,38.93,6.4,0,0
2025-09-09 12:30:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Millerovo,Mykolaiv oblast,Kremenchuk,Odesa oblast,12,1,0,290.5,10.0,1,0
2025-02-02 23:19:00,Shahed-136/131,Primorsko-Akhtarsk and Oryol oblast and Millerovo,Chernivtsi oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,23,1,1,5.0,6.6,0,1
2025-05-22 08:37:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Kyiv (Oraș),Dnipropetrovsk oblast and Zaporizhzhia oblast,Ukraine,8,0,0,289.99,7.1,1,0
2025-10-03 02:14:00,Shahed-136/131,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Odesa oblast,Kyiv oblast,Odesa oblast,2,0,1,129.35,7.5,0,0
2025-10-29 11:12:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Zakarpattia oblast,Kyiv,Odesa oblast,11,0,0,80.32,4.9,0,1
2025-03-24 11:46:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Dnipropetrovsk oblast,Dnipropetrovsk oblast,Odesa oblast,11,0,0,5.0,4.2,0,1
2025-03-31 19:32:00,Iskander-M/KN-23,Kursk oblast and Millerovo,Kirovohrad oblast,Kyiv,Odesa oblast,19,1,0,375.7,9.7,1,1
2025-08-30 13:45:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Zaporizhzhia oblast, Prymorsk",Kharkiv oblast,Lviv oblast,Ukraine,13,0,0,5.0,7.0,1,0
2025-03-12 13:23:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Chernihiv oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Odesa oblast,13,0,0,193.28,8.6,0,0
2025-05-24 08:28:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo and Shatalovo,Sumy oblast,Kyiv,Odesa oblast,8,0,0,499.6,7.6,1,0
2025-03-28 04:11:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Vinnytsia oblast,Dnipropetrovsk oblast,Odesa oblast,4,0,1,199.46,4.7,0,1
2025-04-22 14:25:00,Shahed-136/131,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Kherson oblast,Kyiv oblast,Ukraine,14,1,0,98.14,1.0,1,0
2025-06-03 02:05:00,Iskander-M/KN-23,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Donetsk oblast,Zaporizhzhia oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,2,1,1,101.83,4.3,1,0
2025-04-23 13:52:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo",Chernihiv oblast,Lutsk oblast,Odesa oblast,13,1,0,5.0,8.0,1,0
2025-02-20 18:33:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Bryansk oblast and Shatalovo,Cherkasy oblast,Poltava oblast,Odesa oblast,18,0,0,115.21,7.0,0,1
2025-05-30 21:09:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Dnipropetrovsk oblast,Lutsk oblast,Ukraine,21,0,1,11.95,8.9,0,0
2025-05-13 19:50:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Chernivtsi oblast,Kyiv oblast,Odesa oblast,19,0,0,122.06,7.3,1,1
2025-05-21 02:23:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Ternopil oblast,front line,Odesa oblast,2,1,1,649.07,4.9,1,1
2025-04-28 17:39:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Zakarpattia oblast,front line,Ukraine,17,1,0,8.09,7.5,1,0
2025-07-12 03:24:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Chernihiv oblast,front line,Odesa oblast,3,0,1,212.95,8.4,1,1
2025-09-09 10:39:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo",Odesa oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,10,0,0,92.78,10.0,0,1
2025-03-08 05:26:00,Iskander-M/KN-23,Primorsko-Akhtarsk and Kursk oblast and Oryol oblast and Millerovo,Ivano-Frankivsk oblast,Donetsk oblast,Ukraine,5,0,1,519.58,7.1,0,1
2025-03-24 17:55:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo,Chernihiv oblast,Kharkiv oblast and Poltava oblast,Ukraine,17,1,0,389.0,9.1,1,0
2025-06-29 07:41:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Poltava oblast,Donetsk oblast,Ukraine,7,1,0,230.91,7.2,0,0
2025-04-14 02:46:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Kacha, Crimea",Lviv oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,2,0,1,420.56,2.8,0,1
2025-03-30 21:28:00,Shahed-136/131,Primorsko-Akhtarsk and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo,Sumy oblast,Lviv oblast,Odesa oblast,21,0,1,41.66,6.5,1,1
2025-03-30 05:44:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Lviv oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,5,0,1,545.91,7.8,1,1
2025-08-22 07:19:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Zaporizhzhia oblast, Prymorsk",Rivne oblast,Donetsk oblast,Ukraine,7,0,0,219.56,7.7,1,1
2025-02-15 22:08:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea and Donetsk oblast",Ternopil oblast,Lutsk oblast,Odesa oblast,22,0,1,397.99,5.4,1,0
2025-07-11 13:14:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Cherkasy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Odesa oblast,13,1,0,95.69,4.8,0,0
2025-02-23 17:28:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo and Shatalovo,Zhytomyr oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,17,0,0,119.28,10.0,0,0
2025-04-23 07:42:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Millerovo and Shatalovo,Odesa oblast,Dnipropetrovsk oblast,Ukraine,7,1,0,361.15,6.9,1,1
2025-10-09 14:34:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Millerovo and Hvardiiske, Crimea",Zakarpattia oblast,Starokostiantyniv,Odesa oblast,14,0,0,406.82,6.7,1,1
2025-03-24 06:52:00,Shahed-136/131,Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo,Zaporizhzhia oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,6,0,0,37.44,6.7,0,1
2025-03-09 16:49:00,Shahed-136/131,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Dnipropetrovsk oblast,Kyiv,Odesa oblast,16,0,0,105.89,1.0,1,0
2025-11-06 21:28:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo and Hvardiiske, Crimea",Cherkasy oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,21,0,1,627.87,3.9,0,0
2025-09-06 06:11:00,Shahed-136/131,Kursk oblast and Oryol oblast and Millerovo,Kharkiv oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,6,1,0,53.06,5.1,0,0
2025-07-23 10:32:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Oryol oblast and Millerovo and Hvardiiske, Crimea",Poltava oblast,Starokostiantyniv,Odesa oblast,10,0,0,238.77,9.2,0,1
2025-03-03 05:26:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Millerovo",Kherson oblast,Kharkiv oblast and Poltava oblast,Ukraine,5,1,1,609.97,2.9,0,0
2025-03-01 02:28:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast,Kherson oblast,Kremenchuk,Ukraine,2,1,1,410.41,5.7,1,1
2025-02-13 06:54:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast,Volyn oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,6,1,0,508.13,6.3,1,0
2025-04-23 01:18:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast and Oryol oblast",Sumy oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,1,0,1,282.37,5.2,0,0
2025-04-03 04:39:00,Shahed-136/131,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Dnipropetrovsk oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Ukraine,4,1,1,427.51,8.4,1,0
2025-04-04 05:14:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Bryansk oblast",Kirovohrad oblast,Kyiv oblast and Kharkiv oblast and Dnipropetrovsk oblast and Vinnytsia oblast and Odesa oblast,Odesa oblast,5,1,1,49.5,8.5,1,0
2025-12-31 20:27:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Hvardiiske, Crimea",Khmelnytskyi oblast,Kyiv,Ukraine,20,0,0,306.53,3.4,0,0
2025-08-20 09:07:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Millerovo and Shatalovo,Ivano-Frankivsk oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,9,0,0,167.85,10.0,0,1
2025-07-02 19:20:00,Shahed-136/131,Primorsko-Akhtarsk and Kursk oblast and Bryansk oblast and Oryol oblast and Shatalovo,Ivano-Frankivsk oblast,Kyiv oblast and Dnipropetrovsk oblast and Poltava oblast,Ukraine,19,0,0,249.12,2.9,0,1
2025-05-22 23:49:00,Iskander-M/KN-23,"Primorsko-Akhtarsk and Chauda, Crimea and Kursk oblast and Hvardiiske, Crimea",Zaporizhzhia oblast,Dnipropetrovsk oblast and Zaporizhzhia oblast,Odesa oblast,23,1,1,511.96,10.0,0,1
2025-04-30 12:56:00,Iskander-M/KN-23,"Chauda, Crimea and Kursk oblast and Bryansk oblast and Oryol oblast and Millerovo and Shatalovo",Mykolaiv oblast,Lviv oblast and Ternopil oblast and Kharkiv oblast,Ukraine,12,1,0,5.0,5.2,0,1
